Date;ADS GY Equity;AI FP Equity;AIR FP Equity;ALV GY Equity;ABI BB Equity;ASML NA Equity;CS FP Equity;BBVA SM Equity;SAN SM  Equity;BAS GY Equity;BAYN GY Equity;BMW GY Equity;BNP FP Equity;CRH ID Equity;BN FP Equity;DB1 GY Equity;DHL GR EQUITY;DTE GY Equity;ENEL IM Equity;ENI IM Equity;EL FP Equity;RMS FP Equity;IBE SM Equity;ITX SM Equity;IFX GY Equity;INGA NA Equity;ISP IM Equity;KER FP Equity;AD NA Equity;OR FP Equity;MC FP Equity;MBG GY Equity;MUV2 GY Equity;NOKIA FH Equity;NDA FH Equity;RI FP Equity;SAF FP Equity;SAN FP Equity;SAP GY Equity;SU FP Equity;SIE GY Equity;TTE FP Equity;DG FP Equity;VOW3 GY Equity
01/02/2019;198,85;88,02;101,12;186,16;66,78;155,5;20,36;5,2;3,9;64,49;66,97;74,14;40,89;25,64;64,09;115,55;25,8;14,21;5,17;14,77;111,6;525;7,16;24,31;19,55;10,31;1,96;446,2;22,95;211,8;284,65;44,52;196,7;5,4;7,97;146,35;114,9;74,99;90,79;62,86;86,55;48,21;77,24;149,56
04/02/2019;196,75;87,73;101,4;185,86;67,58;156,5;20,39;5,17;3,86;64,75;67,57;73,24;40,11;25,8;64,26;115,6;25,72;14,16;5,18;14,79;110,75;520;7,19;25,04;19,4;10,21;1,96;442,1;23,16;211,8;282,6;43,79;197,5;5,27;7,93;145,5;115,25;75,65;90,97;62,54;85,99;48,09;76,76;147,66
05/02/2019;202,8;88,43;102;187,6;69,13;158,6;20,52;5,22;3,93;66,16;69,28;73,61;41,14;26,18;64,89;115,8;26,18;14,49;5,17;14,94;111,65;534;7,23;24,91;19,28;10,42;1,99;451,2;23,36;219,9;291,15;44,42;198,3;5,3;8,01;148,8;116,45;76,42;92,9;63,58;87,19;48,9;78,02;149,32
06/02/2019;202;87,48;102,08;187,12;69,15;164;20,57;5,24;3,95;65,85;69,07;73,65;41,87;26,78;64,8;115,55;26,15;14,34;5,18;14,86;111;529,6;7,24;24,48;19,8;11,06;2,04;444,7;23,43;217,2;288,1;43,61;199,85;5,32;8,1;147,65;114,7;75,63;92,91;64,14;86,36;48,78;77,52;149,4
07/02/2019;199,5;86,86;99,83;184,52;67,37;160;20,29;5,08;3,83;63,16;67;71,22;40,79;26,25;64,39;114,35;25,48;14,19;5,13;14,53;108,9;520,4;7,24;24,13;19,41;10,85;1,98;440,4;23,28;216,1;283,4;41,32;198,1;5,24;7,97;149,45;113,15;74,42;90,96;62,74;83,99;48,05;76,84;142,32
08/02/2019;198,35;86,28;99,94;182,72;66,67;157,68;20,11;5,06;3,8;62,56;66,2;69,53;39,85;26,34;64,41;112,15;25,33;14,14;5,1;14,52;106,4;528;7,18;24,55;18,96;10,73;1,98;440,9;23,27;218,8;283,55;40,3;197,75;5,39;7,93;150,55;112,25;74,85;91,66;62,1;82,84;48,43;76,2;139,86
11/02/2019;199,5;86,82;102;184,04;67,74;158,7;20,27;5,12;3,84;63,31;66,59;69,41;40,51;26,83;64,8;113,8;25,94;14,16;5,14;14,65;108,35;533,8;7,24;24,97;19,17;10,87;2;451;23,2;221,2;288,3;40,43;200,1;5,47;7,93;149,8;113,55;74,93;92,47;62,94;83,5;48,72;76,84;140,86
12/02/2019;201,1;87,6;102,78;185,28;67,53;160,58;20,36;5,2;3,84;65;67,5;69,91;41;26,92;64,8;113,15;26,07;14,16;5,2;14,76;108,25;541;7,26;24,92;19,63;10,9;2,01;465,8;23,19;224,5;294,8;41,46;201,8;5,44;8,03;147,9;113,6;75,12;92,4;63,2;83,48;48,8;78,12;144,24
13/02/2019;198,65;87,98;104,38;185,66;69;161,32;20,51;5,1;3,84;64,85;68,31;70,39;41,39;27,23;65,13;113,9;26,19;14,17;5,22;14,86;109,5;546;7,23;24,82;19,88;10,91;2,01;480;22,97;222,8;294,65;42,16;200,8;5,57;8,07;147,95;114,85;73,48;93,36;63,78;83,35;48,91;78,84;143,74
14/02/2019;197;87,6;107,18;184,2;66,89;162,52;20,37;5,03;3,8;64,52;65,55;69,35;40,42;26,75;65,26;110,25;26,04;14,15;5,21;14,78;106,1;541,4;7,18;25,59;19,86;10,72;1,98;468,2;22,85;220,5;290,85;41,39;201;5,54;7,97;149;114,2;72,99;93,56;66,14;83,5;48,99;79,1;141,86
15/02/2019;199,15;88,31;110,98;190,14;68,45;163,08;20,75;5,19;3,93;66,32;68,17;70,77;42,11;26,9;65,69;111,3;26,69;14,26;5,24;15,12;105,8;540,8;7,25;25,64;19,99;11,04;2,05;473,5;22,97;221,8;294,2;42,49;204,2;5,57;8,1;150,55;115,15;74,83;94,3;68,16;85,64;49,7;80,52;144,4
18/02/2019;198,55;88,43;111,26;189,52;68,64;162;20,78;5,23;3,95;66,14;68,16;70,59;42,43;27,32;65,91;111,75;26,18;14,38;5,24;15,18;106,8;544;7,24;25,77;19,86;11,1;2,07;475,4;22,87;224,7;295,1;42,31;203,7;5,54;8,22;150;115,55;74,98;94,21;68,08;84,99;49,51;80,46;142,74
19/02/2019;201,8;88,26;111,14;191,04;67,76;161,14;20,79;5,19;3,91;65,86;67,8;71,04;42,24;27,42;66,39;110,75;26,37;14,48;5,23;15,2;105,9;545,4;7,23;25,48;19,77;11,07;2,06;475,2;23,04;223,1;297,25;42,36;205;5,4;8,17;149,45;115,8;74,27;94,02;67,88;85,13;49,51;80,28;143,18
20/02/2019;202,1;89,42;111,12;192;68,81;161,84;21,16;5,24;3,97;66,32;68,36;72,51;42,57;27,65;66,88;111,05;26,65;14,58;5,23;15,25;107,3;549;7,32;25,43;19,7;11,1;2,06;474,5;22,92;224,4;296,6;43,45;206,2;5,35;8,03;151;117,5;73,8;94,45;69,4;85,63;49,63;81,04;146,68
21/02/2019;202,8;89,96;111,36;193,2;68,24;160,36;21,39;5,22;3,97;65,74;67,9;73,12;41,6;27,78;67,8;111,1;26,71;14,64;5,25;15,27;107,15;551,4;7,4;25,53;19,66;10,95;2,04;476,4;22,95;225,5;296,95;43,74;206,2;5,39;7,64;152,95;118,25;72,7;94,77;70;85,48;49,74;82,06;146,58
22/02/2019;204,1;90,5;113,7;194,06;65,77;162,86;21,64;5,23;3,96;65,25;67;73,13;41,93;27,59;67,48;112,1;26,82;14,68;5,28;15,29;107,65;553,8;7,42;25,49;19,66;11,08;2,04;480;22,87;225,1;299,75;43,82;206,4;5,44;7,7;151,9;120;72,18;95,41;69,38;86,75;49,96;82,36;146,72
25/02/2019;210,3;90,41;113,34;194,14;66,18;164,96;21,8;5,26;4,01;64,79;66,93;73,7;42,86;27,63;67,37;112;26,5;14,58;5,27;15,21;108,7;556,6;7,34;26,23;20,17;11,25;2,08;483,6;22,92;224,1;302,9;44,86;208,1;5,41;7,77;150,7;119,8;72,35;94,98;69,18;87,41;49,51;82,16;151,18
26/02/2019;213,9;91,41;113,12;195,24;66,18;163,64;21,83;5,25;4,01;67,56;66,5;74;43,16;27,72;67,64;112,05;27,02;14,5;5,31;15,21;108,4;556,2;7,33;26,02;19,82;11,35;2,08;486,5;22,92;224,1;304,25;44,62;208,3;5,4;7,73;151,2;120,3;72,35;94,52;69;88,82;49,7;82,96;151,02
27/02/2019;213,1;90,5;113,46;194,48;65,86;161,68;22,11;5,38;4,03;67,28;69,28;74,24;44,2;27,55;66,42;109,85;27,16;14,48;5,3;15,22;106,75;558,2;7,34;26,54;19,48;11,55;2,13;481,4;22,6;220,3;302,4;44,39;205,9;5,34;7,94;150;120;72,34;93,81;68,32;87,51;50,02;82,74;151,66
28/02/2019;213,6;90,62;113,6;195,6;68,55;161,12;22,3;5,47;4,12;66,99;70,28;74,31;45,06;27,84;66,33;111,1;27,3;14,49;5,32;15,17;106,45;556,8;7,35;26,75;19,31;11,63;2,17;480,1;22,68;221,9;302;44,21;207,1;5,32;8;151,4;119,9;73,1;94,2;68,42;87,01;49,99;83,92;150,9
01/03/2019;215,9;91,28;113,9;197,34;72,8;161,46;22,53;5,38;4,08;68,06;71,43;74,75;44,9;28,26;65,88;113;27,42;14,53;5,31;15,04;106,7;562,4;7,29;26,86;19,66;11,67;2,16;495,5;22,81;223,4;306,6;44,73;208,5;5,33;8;153,15;120;73,6;94,89;69,06;87,74;49,88;83,16;154,18
04/03/2019;215,8;90,83;114,02;197,7;71,65;163,88;22,46;5,34;4,06;68,31;72,35;74,67;44,94;28,04;66,72;111,75;27,47;14,59;5,3;15,11;108,1;565,6;7,31;26,79;19,85;11,63;2,17;494,5;22,26;223,2;308;44,89;208,5;5,33;7,68;154;120,45;74,62;94,68;69,98;88,18;50,37;83,52;154,24
05/03/2019;216,7;91,61;113,24;198,14;72,68;163,92;22,29;5,31;4,07;68,13;72,81;75,06;44,52;28,17;66,93;112;27,44;14,69;5,33;15,18;109,05;567,2;7,35;26,91;19,9;11,24;2,16;493,4;22,62;226,2;309;44,42;208,9;5,38;7,8;153,85;120,9;76,02;95,37;69,56;88;50,85;83,78;154,22
06/03/2019;217,6;92,4;113,72;198,46;72,47;160,94;22,36;5,37;4,13;68,08;72,47;74,53;44,69;27,86;67,36;112,4;27,06;14,69;5,4;15,28;108,75;562,8;7,38;26,86;19,54;10,99;2,18;489;22,69;224;306,9;43,82;209,8;5,35;7,73;154;120,7;76,16;95,2;69,66;88;51,02;83,68;152,18
07/03/2019;215,6;91,49;112,74;197,26;71,75;159,4;22,23;5,22;3,99;67,06;71,14;73,09;43,18;27,41;68,02;112,7;27,41;14,87;5,5;15,28;108,65;564,6;7,64;26,41;19,15;10,71;2,13;487;22,44;228,1;306,05;42,34;208,5;5,34;7,67;156,05;120,15;76,22;95,32;69,26;87,3;51,02;84,02;149,94
08/03/2019;210,6;91,61;111,52;195,88;71,48;158,3;21,99;5,14;3,91;66,4;69,49;72,16;42,35;27,45;67,91;113,7;27,65;14,87;5,48;14,97;101,8;566,2;7,55;26,36;18,98;10,44;2,12;486,8;22,25;229,1;305,8;42,04;208,7;5,34;7,69;155,55;119,55;76,36;95,6;67,6;86,11;50,33;84,36;147,06
11/03/2019;212,6;92,11;112,96;196,8;71,74;161,18;22,17;5,2;3,97;66,86;68,4;73,18;43,33;27,8;67,93;113,1;28,2;14,97;5,46;15,12;103,65;567,8;7,59;26,27;19,25;10,72;2,14;487,5;22,29;227,3;306,4;42,6;209;5,42;7,84;155,2;117,55;76,54;95,84;68,76;86,69;50,76;84,82;146,66
12/03/2019;209,8;92,02;114,58;196,66;71,82;162;22,15;5,18;3,97;66,8;67,04;73,1;43,05;27,59;67,61;113,35;28,49;15,01;5,5;15,16;103,85;569;7,63;25,1;19,1;10,67;2,14;487,6;22,37;228,3;308,6;42,44;209,1;5,43;7,84;154,95;117;76,98;95,6;69,1;86,99;50,66;84,04;143,98
13/03/2019;204,8;92,27;116,88;198,44;71,13;161,92;22,31;5,28;4,09;67,08;68,04;73,63;43,56;27,7;67,95;114,65;28,91;15,11;5,49;15,54;102,45;569,2;7,59;25,07;19;10,82;2,15;490,5;22,57;228,9;310,5;42,71;209,3;5,4;7,85;155,35;117,25;77,38;96,4;69,4;87,04;51,21;84;145,54
14/03/2019;211,6;92,93;117;199,4;70,68;162,16;22,47;5,28;4,12;66,19;67,79;73,78;43,84;27,47;68,71;114,2;29,2;15,19;5,49;15,54;105,85;575;7,6;25,96;19,04;10,93;2,17;494,6;22,56;232,6;315,6;42,79;211,5;5,47;7,96;157,5;117,4;77,93;97;69,82;87,65;51,45;85,82;144,16
15/03/2019;212,4;94,01;117,68;200,9;71,71;169,7;22,8;5,37;4,2;67,51;67,75;74,09;44,29;28,04;69,05;115,6;29,35;15,46;5,47;15,59;106,4;584;7,67;26,2;19,8;11,08;2,2;496,3;22,97;236,1;318,6;43,37;216,6;5,62;8,02;158,8;118,8;79,12;99,35;70,72;88,69;51,7;86,28;144,32
18/03/2019;207,4;92,98;118;200,2;72,36;167,4;22,8;5,42;4,24;66,95;68,03;74,17;45,1;27,86;69,13;115;29,62;15,65;5,5;15,74;105,2;582;7,72;26,59;19,29;10,97;2,23;496;23,49;235,2;317,15;42,9;216,6;5,56;8,13;157,9;119,85;78,79;98,85;70,34;88,69;52,27;86,76;145,5
19/03/2019;211;92,44;119;200,2;74,3;167,98;22,85;5,49;4,3;67,8;69,7;75,72;45,11;27,71;68,78;115,7;29,74;15,69;5,52;15,89;105,5;590,2;7,74;26,1;19,62;10,97;2,24;509,4;23,51;234,7;320,3;44,37;217;5,58;8,1;157,05;121,25;79,12;100,14;71,14;90,06;51,54;85,88;147,9
20/03/2019;209,8;93,1;117,86;198,92;73,18;166,18;22,68;5,42;4,24;67,5;63;71,98;44,19;27,82;68,96;114,5;29,34;15,67;5,54;15,78;105;596,6;7,77;26,29;19,23;10,75;2,23;502,8;23,55;235,2;318,2;43,42;211;5,47;8,08;157,9;120,9;78,97;100,1;70,26;88,12;50,36;85,84;143,92
21/03/2019;208,5;93,35;118,56;197,3;73,49;169,58;22,61;5,37;4,13;67,08;61,28;71,15;43,04;27,63;69,41;111,1;28,92;15,8;5,58;15,83;98,12;592,2;7,78;26,27;19,47;10,74;2,22;500;23,69;237,3;317,8;43,23;211,2;5,52;8,06;160,1;120,95;79,31;100,1;70,18;89,07;50,48;86,08;142,94
22/03/2019;209,9;91,45;114,6;196,34;71,81;167,3;22,33;5,19;3,97;65,51;59,3;69,6;41,63;27,19;67,7;111,9;28,4;15,65;5,63;15,7;97,96;583,2;7,73;25,92;19,23;10,46;2,16;492,2;23,63;234,7;313,45;42,39;207,5;5,24;7,9;157,5;118,1;77,89;98,68;67,74;86,24;49,43;84,84;139,14
25/03/2019;212,7;92,64;114,04;196,2;71,21;165,1;22,3;5,2;3,97;65,32;57,59;68,92;41,53;27,17;67,13;111,2;28,64;15,55;5,62;15,62;97;588,6;7,77;26,43;18,79;10,49;2,15;497,4;23,43;234,8;317,7;42,6;207,7;5,16;7,9;158,6;117,85;77,54;98,64;68,3;85,9;49,25;84,88;139,82
26/03/2019;214,2;93,35;116,34;197,58;72,55;166;22,37;5,14;3,92;65,27;57,07;67,91;41,43;26,83;67,78;113,1;28,68;15,64;5,7;15,62;98,82;590;7,77;25,9;18,76;10,48;2,14;504,2;23,44;238,3;322,8;42,3;208;5,13;7,96;159,9;118,1;77,91;100,86;68,72;85,79;49,59;86,04;138,62
27/03/2019;213,9;93,1;115,48;198;73,21;163,28;22,48;5,12;3,98;65,12;56,33;68,23;42,33;26,7;67,54;113,75;28,89;15,64;5,71;15,59;98,6;590;7,88;25,94;17,78;10,75;2,16;502;23,98;238,4;322,9;43,11;208,3;5,14;7,89;159,35;116,9;77,27;100,24;68,98;86,5;49,36;86,24;139,04
28/03/2019;214,8;93,31;116,26;197,44;73,15;163,36;22,26;5,05;3,93;65,54;56,29;67,89;41,99;26,75;68,12;113,95;28,88;15,53;5,69;15,48;96;589,8;7,85;26,2;17,42;10,65;2,16;503,4;23,6;238,6;324,1;42,89;209,2;5,05;7,63;160;118,65;78,28;101,44;68,68;85,99;49,3;85,56;138,48
29/03/2019;216,6;93,68;117,9;198,28;74,76;167,2;22,43;5,09;3,97;65,53;57,6;68,75;42,61;27,65;68,69;114,3;29,01;14,8;5,7;15,75;97,38;588,2;7,83;26,09;17,69;10,78;2,17;511,2;23,73;239,8;327,9;43,86;211;5,07;6,81;160;122,25;78,31;103;69,94;86,84;49,52;86,72;140,32
01/04/2019;219,2;94,21;117,76;199,94;74,53;170,5;22,71;5,31;4,09;66,66;58,26;69,7;43,48;28,26;68,34;114,2;29,435;14,83;5,66;15,83;97,2;597,4;7,77;26,3;18,51;11,04;2,21;522,1;23,59;240,4;333,25;45,67;211,8;5,12;6,89;158,5;123,2;78,42;103;70,74;88,66;50;87,5;144,46
02/04/2019;221,65;94,3;117,22;201,55;74,93;172,5;22,97;5,33;4,1;67,18;59,15;71,25;43,91;28,23;68,5;115,5;29,145;14,82;5,66;15,79;96,84;600;7,8;26,64;18,85;11,16;2,2;526,4;23,23;238,6;334,5;46,13;214;5,15;7,01;160,8;122,35;78,81;103,1;71,68;89,76;49,98;88;146,1
03/04/2019;223,55;95,5;118,54;205,6;74,72;176,22;23,34;5,41;4,18;69,37;60,41;72,58;44,52;29,21;68,92;117;29,66;14,95;5,71;15,9;97,26;600,6;7,91;26,9;19,68;11,32;2,22;524,2;23,18;240,2;334;46,58;214,8;5,25;7,16;160,4;125,05;78,28;103,84;73,06;91,15;50;89,36;148,52
04/04/2019;226,4;95,62;117,82;206,6;75,5;176,84;23,37;5,5;4,22;69,12;60,68;73,34;44,88;28,93;68,4;116,6;29,91;15,05;5,7;15,76;97,24;597,6;7,96;26,7;19,8;11,42;2,23;522,5;23,3;241,3;333,55;47,19;215,7;5,25;7,33;160;124;78,14;103,64;73,02;91,4;49,87;88,86;149,96
05/04/2019;227,55;96,32;118,68;206,6;76,9;179,32;23,25;5,5;4,22;69,46;61,47;73,79;44,51;29,48;67,9;116,35;29,915;14,98;5,69;15,85;96,1;597,4;7,94;26,6;20,13;11,31;2,23;530,1;23,11;240;336,05;47,02;216;5,26;7,33;160,2;125,45;78,06;102,5;72,84;92,45;50,29;89,3;148,76
08/04/2019;224,75;96,45;120,74;205,4;76,53;179,74;23,25;5,33;4,21;69,22;61,29;73,57;44,45;28,73;68,54;116,1;30,095;14,97;5,68;15,81;96,4;597,4;7,9;26,5;20,14;11,29;2,23;526,6;23,04;240,3;332;46,98;214,5;5,24;7,3;160,4;123;78,06;101,88;72,68;92,34;50,6;88,82;149,32
09/04/2019;224,15;95,79;118,5;205,65;76,6;179,2;23,16;5,35;4,2;68,71;60,92;73,2;44,58;28,74;68,54;114,8;29,91;14,97;5,66;15,89;97,06;589;7,91;26,54;20,06;11,31;2,24;517,8;23,02;240;327,3;46,36;214,4;5,18;7,27;159,85;121,35;77,83;98,38;72,6;91,15;50,23;88;148
10/04/2019;226,3;96,32;116,5;206,5;77,51;177,8;23,18;5,29;4,19;68,83;61,47;73,19;44,2;28,6;69;115,25;29,945;14,93;5,68;15,94;96,86;588,6;7,95;26,59;19,98;11,25;2,22;523,6;23,31;242,5;329,75;46,22;214,5;5,17;7,25;160;120,9;77,54;99,7;73,22;91,94;50,37;89,44;147,6
11/04/2019;225,4;95,58;117,5;207,95;78,08;176,3;23,28;5,37;4,29;69,61;60,79;73,51;44,81;29,07;69,14;114,7;30,25;14,86;5,64;15,92;98,74;592;7,85;26,3;20,12;11,45;2,23;535,3;22,94;240,2;344,95;46,55;215,6;5,18;7,32;160,15;120,45;76,72;99,67;73,3;92,72;50,08;89,5;151,14
12/04/2019;225,4;95,58;118,6;208,3;78,41;178,72;23,34;5,51;4,37;71,79;61,42;75,29;46,32;29,13;69,4;114,55;30,19;14,83;5,61;15,82;101;599,4;7,75;26,54;20,72;11,87;2,28;530,4;21,93;240,3;342,9;47,57;214,2;5,21;7,42;158,8;122;74,99;99,39;73,64;94,01;49,99;89,66;153,34
15/04/2019;226,3;95,83;117,24;209,8;78,63;177,06;23,45;5,48;4,37;72,15;61,71;75,65;46,85;29,28;69,98;112,9;30,435;14,95;5,58;15,67;101,6;600;7,79;27,03;20,61;11,94;2,3;531,6;22,37;238,5;342,95;47,42;215,1;5;7,46;158,95;121,25;74,59;99,76;73,88;93,9;50,07;89,3;154,98
16/04/2019;229,7;96,36;117,92;212;78,99;180,2;23,55;5,53;4,38;72,93;62,21;76,4;47,66;29,61;69,68;117,5;30,43;14,95;5,48;15,43;103,75;604,6;7,72;27,3;21,03;12,05;2,32;532,9;22,2;240,3;346,3;47,81;219,4;5,01;7,5;156,1;121,65;74,69;99,47;74,08;94,62;49,56;89,8;156,62
17/04/2019;229,45;96,82;119,04;213,9;78,36;179,98;23,7;5,6;4,43;73,93;61,54;77,25;48,44;29,73;69,6;116,9;30,775;14,78;5,52;15,43;107,1;606,8;7,76;28;21,39;11,99;2,34;537,5;22,07;242,7;350,85;48,76;219,9;5,08;7,44;156,35;122,9;72,66;99,37;74,96;95,8;50,09;89,68;161,36
18/04/2019;232,15;97,77;120,24;214,85;79,84;183,22;23,74;5,59;4,42;74,16;61,16;77,75;48,99;30,53;70,4;118,05;31,265;14,89;5,53;15,43;108,15;610;7,78;28;21,48;12,04;2,33;510,4;22,04;243,2;352,3;49,79;221,5;5,14;7,49;154,7;123,75;72,48;100,48;77;96,4;50,3;89,36;163,14
19/04/2019;232,15;97,77;120,24;214,85;79,84;183,22;23,74;5,59;4,42;74,16;61,16;77,75;48,99;30,53;70,4;118,05;31,265;14,89;5,53;15,43;108,15;610;7,78;28;21,48;12,04;2,33;510,4;22,04;243,2;352,3;49,79;221,5;5,14;7,49;154,7;123,75;72,48;100,48;77;96,4;50,3;89,36;163,14
22/04/2019;232,15;97,77;120,24;214,85;79,84;183,22;23,74;5,59;4,42;74,16;61,16;77,75;48,99;30,53;70,4;118,05;31,095;14,89;5,53;15,43;108,15;610;7,78;27,84;21,48;12,04;2,33;510,4;22,04;243,2;352,3;49,79;221,5;5,14;7,49;154,7;123,75;72,48;100,48;77;96,4;50,3;89,36;163,14
23/04/2019;230,9;97,48;122,8;214,3;79,82;182,94;23,72;5,48;4,36;74,49;62;77,5;48,11;29,99;71,08;118,35;31,095;15;5,52;15,8;109,3;613;7,84;27,7;21,18;11,95;2,32;531,6;21,34;243,1;349,1;49,62;222,6;5,12;7,44;155,5;125,2;73,77;101,84;76,12;95,65;51,22;88,3;160
24/04/2019;230,7;97,36;122,2;211,95;79,26;185,4;23,65;5,41;4,29;73,17;60,2;76,47;47,15;30,15;71,1;118,7;31,045;14,82;5,5;15,55;107,1;619;7,81;26,99;21,39;11,73;2,28;533,1;21,12;245;350,95;49,06;221,1;5,16;7,34;156,75;125,8;73,94;114,62;76,42;95,6;50,04;89,9;157,5
25/04/2019;228,75;98,35;121,9;213,3;77,66;185,36;23,7;5,36;4,3;72,76;61,04;75,78;46,77;29,57;71,46;117,8;31,065;14,92;5,54;15,51;107,55;617,8;8,15;26,95;21,21;11,33;2,28;529,3;21,25;243,7;347,85;48,44;222,6;4,7;7,3;156,35;125,15;73,22;115,04;76,46;95,62;49,91;88,7;155,46
26/04/2019;229,2;98,14;121,86;213,85;78,28;184,74;23,65;5,38;4,3;72,82;61,54;76,2;46,9;29,35;71,56;117,35;30,96;14,96;5,59;15,34;107,85;620;8,04;26,5;21,03;11,32;2,29;529,4;21,28;241,9;346,45;48,94;223,5;4,77;7,42;155,75;129,35;75,79;114,34;76,34;95,31;49,35;89,32;155,76
29/04/2019;228,6;97,52;123,02;213,9;78,79;185,08;23,68;5,42;4,33;72,48;59,38;75,89;47,67;29,75;71,62;116,95;30,95;14,95;5,55;15,1;108,65;621,2;7,93;26,97;20,95;11,38;2,33;525;21,25;242,9;345,35;48,81;221,8;4,76;7,33;156,45;129,1;77,07;115;76,76;95,82;48,6;89,2;156,2
30/04/2019;229,1;97,98;121,88;214,8;79,26;185,54;23,75;5,42;4,32;72,49;59,34;75,9;47,45;29,93;72,08;118,9;30,99;14,91;5,64;15,22;108,5;627,2;8,1;26,97;21,03;11,36;2,34;527;21,46;245,1;349,05;48,97;223;4,68;7,21;155,35;129,9;77,07;114,58;75,46;96,61;49,55;90,02;155,04
01/05/2019;229,1;97,98;121,88;214,8;79,26;185,54;23,75;5,42;4,32;72,49;59,34;75,9;47,45;29,93;72,08;118,9;30,99;14,91;5,64;15,22;108,5;627,2;8,1;26,18;21,03;11,36;2,34;527;21,46;245,1;349,05;48,97;223;4,68;7,21;155,35;129,9;77,07;114,58;75,46;96,61;49,55;90,02;155,04
02/05/2019;228,9;97,93;119,98;214,8;78,75;184,06;22,63;5,35;4,25;72,33;61,57;75,8;48;30,34;71,82;118,75;31,025;14,99;5,58;15,03;106,9;618;7,95;26,29;21,02;11,3;2,33;520,2;21,26;238,7;351;49,2;212,8;4,59;7,1;154,35;126,9;76,61;113,1;73,96;95,35;49,38;89,18;160,74
03/05/2019;249,8;97,98;119,56;215,05;78,83;185,4;23,07;5,34;4,22;72,87;61,87;75,67;48,26;30,53;72,46;118,85;30,96;14,92;5,6;15,09;106,5;621,4;7,98;26,05;21;11,24;2,32;526;21,35;241,3;355,05;49,14;212,6;4,58;7,15;155,2;126,95;77,2;113,66;74,5;95,73;49,17;88,38;160,28
06/05/2019;252,8;97,36;119,7;212,45;78,55;182,2;22,82;5,28;4,16;69;61,13;74;47,89;30,38;72,44;120,4;30,47;14,89;5,56;14,87;107,3;618;8,01;25,48;20,38;11,04;2,29;513;21,35;240,4;344,4;48,13;211,7;4,56;7,12;155;127,05;76,29;112,5;73,54;94,68;47,99;87,54;157,62
07/05/2019;250;95,62;117,54;210,1;75,75;179,48;22,51;5,14;4,07;66,45;59,61;72,28;46,88;29,44;69,86;121,05;29,32;14,86;5,6;14,49;105,8;611,6;8,02;25,43;19,76;10,81;2,24;507,2;21,22;236,1;335,05;47,53;210,5;4,47;6,96;154,9;124,55;75,82;110,06;72,54;92,76;46,71;86,62;154,42
08/05/2019;256,55;95,37;118,8;209;75,92;181,36;22,35;5,2;4,07;66,73;59,65;71,38;46,82;29,26;70,02;120,65;29,26;14,93;5,58;14,48;106,95;618,8;7,91;25,15;19,43;10,75;2,22;515,7;20,95;238,3;339,6;48,1;208,4;4,45;6,87;157,05;124,25;75,92;111,1;72,82;96,99;46,98;86,64;154,58
09/05/2019;249,85;93,47;116,8;198,82;74,19;174,06;22,11;5,09;3,97;65,52;57,07;69,3;45,42;28,62;69,46;117,3;29,105;14,85;5,52;14,32;106;607,8;7,88;25,19;18,54;10,43;2,16;501,6;20,93;235,8;331,85;46,72;207,5;4,36;6,73;154,4;122,4;72,98;110,08;71,28;95,29;46,61;85,22;151,5
10/05/2019;252;93,84;117,5;198,84;74,11;175,32;22,1;5,08;3,95;65,23;57,54;68,87;45,49;28,53;69,82;118,25;29,065;14,91;5,55;14,27;110,2;608,6;7,99;24,95;18,42;10,44;2,16;507,1;20,58;235;333,55;45,24;210,1;4,34;6,82;153,6;123,05;72,33;110,24;71,3;96,87;46,87;85,84;150,32
13/05/2019;245,8;93,64;115,52;196,84;73,26;171;21,96;4,98;3,9;63,15;56,47;68,06;44,78;28,05;69,68;118;28,36;14,64;5,51;14,42;110,35;598,6;8,06;25,12;17,56;10,24;2,12;491;20,56;235,7;323,75;43,75;208,4;4,27;6,66;152,95;120,2;72,56;109,9;70,02;94,84;46,87;85,08;147,54
14/05/2019;250,45;95,21;119;200,4;74,17;176,3;22,15;5,08;3,93;63,14;55,33;67,88;45,48;28,41;69,94;120,8;28,82;14,87;5,58;14,6;109;607;8,11;25,3;17,79;10,31;2,15;508,5;20,52;237,3;334,3;44,28;211,8;4,27;6,73;154,4;121,4;73;111,92;71,92;95,98;47,4;87;149,02
15/05/2019;253,1;95,04;120,88;201,65;74,67;179,24;22,25;5,09;3,94;63,57;56,45;70;45,26;28,61;70,06;121,4;28,85;14,87;5,57;14,52;108,55;612,6;8,19;25,72;18,2;10,09;2,13;516,6;20,77;239,7;337,15;45,58;215,5;4,23;6,73;155,5;124,3;73,42;112,96;72,16;96,56;47,73;88,38;149,12
16/05/2019;251,45;97,69;122,5;206,65;75,41;181,62;22,61;5,19;4,02;64,6;57,29;69,8;45,95;29,02;71,16;121,65;28,365;15,21;5,59;14,75;109,95;615;8,21;25,39;18,22;10,25;2,18;521,9;20,85;244,5;341,2;45,33;219,3;4,41;6,75;158,9;126,15;74,63;116,08;73,26;98,35;48,61;89,2;148,1
17/05/2019;255,5;97,6;121;204,35;74,3;182,82;22,61;5,15;3,99;63,56;56,95;66,16;45,38;28,72;71,2;122,35;27,915;15,21;5,63;14,84;109,95;620;8,18;24,95;17,97;10,11;2,17;522;20,99;243,6;340,85;44,79;219;4,44;6,71;160,55;125,75;74,82;114,6;72,68;97,23;49,17;89,48;147,14
